Today''s Date,7/27/2019,Date of Test:,7/23/2019,Filename:,C:\Maccor\System\University at Buffalo # 1\Archive\MV20789-1.094,Procedure,MV207-89 Cycling.000,,SCap,1
Rec#,Cyc#,Step,TestTime,StepTime,mAmp-hr,Watt-hr,mAmps,Volts,State,ES
"1,242",0,5,32,1.616877778,0.49,0,0.3,0.34,C,1
"1,243",0,5,32,1.650211111,0.5,0,0.3,0.35,C,1
"1,244",0,5,32,1.683544444,0.5,0,0.3,0.35,C,1
"1,245",0,5,32,1.716877778,0.51,0,0.3,0.35,C,1
"1,246",0,5,32,1.750211111,0.52,0,0.3,0.36,C,1
"1,247",0,5,32,1.783544444,0.53,0,0.3,0.36,C,1
"1,248",0,5,32,1.816877778,0.54,0,0.3,0.36,C,1
"1,249",0,5,32,1.850211111,0.55,0,0.3,0.37,C,1
"1,250",0,5,32,1.883544444,0.56,0,0.3,0.37,C,1
"1,251",0,5,32,1.916877778,0.57,0,0.3,0.37,C,1
"1,252",0,5,32,1.950211111,0.58,0,0.3,0.38,C,1
"1,253",0,5,32,1.983544444,0.59,0,0.3,0.38,C,1
"1,254",0,5,32,2.016877778,0.6,0,0.3,0.39,C,1
"1,255",0,5,32,2.050211111,0.61,0,0.3,0.39,C,1
"1,256",0,5,32,2.083544444,0.62,0,0.3,0.4,C,1
"1,257",0,5,32,2.116877778,0.63,0,0.3,0.4,C,1
"1,258",0,5,32,2.150211111,0.64,0,0.3,0.41,C,1
"1,259",0,5,32,2.183544444,0.65,0,0.3,0.41,C,1
"1,260",0,5,32,2.216877778,0.66,0,0.3,0.42,C,1
"1,261",0,5,32,2.250211111,0.67,0,0.3,0.42,C,1
"1,262",0,5,32,2.283544444,0.68,0,0.3,0.43,C,1
"1,263",0,5,32,2.316877778,0.69,0,0.3,0.43,C,1
"1,264",0,5,32,2.350211111,0.7,0,0.3,0.44,C,1
"1,265",0,5,32,2.383544444,0.71,0,0.3,0.44,C,1
"1,266",0,5,32,2.416877778,0.72,0,0.3,0.45,C,1
"1,267",0,5,33,2.450211111,0.73,0,0.3,0.46,C,1
"1,268",0,5,33,2.483544444,0.74,0,0.3,0.46,C,1
"1,269",0,5,33,2.516877778,0.75,0,0.3,0.47,C,1
"1,270",0,5,33,2.550211111,0.76,0,0.3,0.48,C,1
"1,271",0,5,33,2.583544444,0.77,0,0.3,0.49,C,1
"1,272",0,5,33,2.616877778,0.78,0,0.3,0.5,C,1
"1,273",0,5,33,2.647780556,0.79,0,0.3,0.51,C,5
"1,274",0,5,33,2.676769444,0.8,0,0.3,0.52,C,5
"1,275",0,5,33,2.702511111,0.81,0,0.3,0.53,C,5
"1,276",0,5,33,2.727097222,0.82,0,0.3,0.54,C,5
"1,277",0,5,33,2.748725,0.82,0,0.3,0.55,C,5
"1,278",0,5,33,2.768669444,0.83,0,0.3,0.56,C,5
"1,279",0,5,33,2.787852778,0.84,0,0.3,0.57,C,5
"1,280",0,5,33,2.805244444,0.84,0,0.3,0.58,C,5
"1,281",0,5,33,2.822019444,0.85,0,0.3,0.59,C,5
"1,282",0,5,33,2.837455556,0.85,0,0.3,0.6,C,5
"1,283",0,5,33,2.851930556,0.86,0,0.3,0.61,C,5
"1,284",0,5,33,2.865352778,0.86,0,0.3,0.62,C,5
"1,285",0,5,33,2.877477778,0.86,0,0.3,0.63,C,5
"1,286",0,5,33,2.889202778,0.87,0,0.3,0.64,C,5
"1,287",0,5,33,2.899069444,0.87,0,0.3,0.65,C,5
"1,288",0,5,33,2.909422222,0.87,0,0.3,0.66,C,5
"1,289",0,5,33,2.918572222,0.88,0,0.3,0.67,C,5
"1,290",0,5,33,2.927619444,0.88,0,0.3,0.68,C,5
"1,291",0,5,33,2.936605556,0.88,0,0.3,0.69,C,5
"1,292",0,5,33,2.9447,0.88,0,0.3,0.7,C,5
"1,293",0,5,33,2.952466667,0.89,0,0.3,0.71,C,5
"1,294",0,5,33,2.960605556,0.89,0,0.3,0.72,C,5
"1,295",0,5,33,2.967447222,0.89,0,0.3,0.73,C,5
"1,296",0,5,33,2.974047222,0.89,0,0.3,0.74,C,5
"1,297",0,5,33,2.980611111,0.89,0,0.3,0.75,C,5
"1,298",0,5,33,2.986713889,0.9,0,0.3,0.76,C,5
"1,299",0,5,33,2.992627778,0.9,0,0.3,0.77,C,5
"1,300",0,5,33,2.998388889,0.9,0,0.3,0.78,C,5
"1,301",0,5,33,3.003925,0.9,0,0.3,0.79,C,5
"1,302",0,5,33,3.009638889,0.9,0,0.3,0.8,C,5
"1,303",0,5,33,3.014691667,0.9,0,0.3,0.81,C,5
"1,304",0,5,33,3.019816667,0.91,0,0.3,0.82,C,5
"1,305",0,5,33,3.024677778,0.91,0,0.3,0.83,C,5
"1,306",0,5,33,3.02965,0.91,0,0.3,0.84,C,5
"1,307",0,5,33,3.034355556,0.91,0,0.3,0.85,C,5
"1,308",0,5,33,3.039175,0.91,0,0.3,0.86,C,5
"1,309",0,5,33,3.044036111,0.91,0,0.3,0.87,C,5
"1,310",0,5,33,3.049252778,0.91,0,0.3,0.88,C,5
"1,311",0,5,33,3.052830556,0.92,0,0.3,0.89,C,5
"1,312",0,5,33,3.057091667,0.92,0,0.3,0.9,C,5
"1,313",0,5,33,3.060858333,0.92,0,0.3,0.91,C,5
"1,314",0,5,33,3.064808333,0.92,0,0.3,0.92,C,5
"1,315",0,5,33,3.068647222,0.92,0,0.3,0.93,C,5
"1,316",0,5,33,3.072588889,0.92,0,0.3,0.94,C,5
"1,317",0,5,33,3.076469444,0.92,0,0.3,0.95,C,5
"1,318",0,5,33,3.080291667,0.92,0,0.3,0.96,C,5
"1,319",0,5,33,3.083913889,0.93,0,0.3,0.97,C,5
"1,320",0,5,33,3.087747222,0.93,0,0.3,0.98,C,5
"1,321",0,5,33,3.091430556,0.93,0,0.3,0.99,C,5
"1,322",0,5,33,3.094994444,0.93,0,0.3,1,C,5
"1,323",0,5,33,3.098605556,0.93,0,0.3,1.01,C,5
"1,324",0,5,33,3.102361111,0.93,0,0.3,1.02,C,5
"1,325",0,5,33,3.105933333,0.93,0,0.3,1.03,C,5
"1,326",0,5,33,3.109408333,0.93,0,0.3,1.04,C,5
"1,327",0,5,33,3.112777778,0.93,0,0.3,1.05,C,5
"1,328",0,5,33,3.116258333,0.93,0,0.3,1.06,C,5
"1,329",0,5,33,3.119613889,0.94,0,0.3,1.07,C,5
"1,330",0,5,33,3.122877778,0.94,0,0.3,1.08,C,5
"1,331",0,5,33,3.126186111,0.94,0,0.3,1.09,C,5
"1,332",0,5,33,3.129386111,0.94,0,0.3,1.1,C,5
"1,333",0,5,33,3.132488889,0.94,0,0.3,1.11,C,5
"1,334",0,5,33,3.135513889,0.94,0,0.3,1.12,C,5
"1,335",0,5,33,3.138558333,0.94,0,0.3,1.13,C,5
"1,336",0,5,33,3.141680556,0.94,0,0.3,1.14,C,5
"1,337",0,5,33,3.144683333,0.94,0,0.3,1.15,C,5
"1,338",0,5,33,3.147577778,0.94,0,0.3,1.16,C,5
"1,339",0,5,33,3.150383333,0.94,0,0.3,1.17,C,5
"1,340",0,5,33,3.153422222,0.95,0,0.3,1.19,C,5
"1,341",0,5,33,3.156338889,0.95,0,0.3,1.2,C,5
"1,342",0,5,33,3.157519444,0.95,0,0.3,1.2,C,133
"1,343",0,6,33,0.000002778,0,0,0,1.17,R,0
"1,344",0,6,33,0.000280556,0,0,0,1.1,R,1
"1,345",0,6,33,0.000558333,0,0,0,1.08,R,1
"1,346",0,6,33,0.000836111,0,0,0,1.06,R,1
"1,347",0,6,33,0.001113889,0,0,0,1.04,R,1
"1,348",0,6,33,0.001388889,0,0,0,1.03,R,129
"1,349",0,3,33,0.000008333,0,0,0.3,0.99,D,0
"1,350",0,3,33,0.000055556,0,0,0.3,0.97,D,5
"1,351",0,3,33,0.000122222,0,0,0.3,0.95,D,5
"1,352",0,3,33,0.000208333,0,0,0.3,0.94,D,5
"1,353",0,3,33,0.000308333,0,0,0.3,0.93,D,5
"1,354",0,3,33,0.000422222,0,0,0.3,0.92,D,5
"1,355",0,3,33,0.000541667,0,0,0.3,0.9,D,5
"1,356",0,3,33,0.000666667,0,0,0.3,0.89,D,5
"1,357",0,3,33,0.000802778,0,0,0.3,0.88,D,5
"1,358",0,3,33,0.000941667,0,0,0.3,0.87,D,5
"1,359",0,3,33,0.001091667,0,0,0.3,0.86,D,5
"1,360",0,3,33,0.00125,0,0,0.3,0.84,D,5
"1,361",0,3,33,0.001408333,0,0,0.3,0.83,D,5
"1,362",0,3,33,0.001577778,0,0,0.3,0.82,D,5
"1,363",0,3,33,0.001752778,0,0,0.3,0.81,D,5
"1,364",0,3,33,0.001936111,0,0,0.3,0.8,D,5
"1,365",0,3,33,0.002122222,0,0,0.3,0.79,D,5
"1,366",0,3,33,0.002316667,0,0,0.3,0.77,D,5
"1,367",0,3,33,0.002519444,0,0,0.3,0.76,D,5
"1,368",0,3,33,0.002725,0,0,0.3,0.75,D,5
"1,369",0,3,33,0.002936111,0,0,0.3,0.74,D,5
"1,370",0,3,33,0.00315,0,0,0.3,0.73,D,5
"1,371",0,3,33,0.003366667,0,0,0.3,0.72,D,5
"1,372",0,3,33,0.003594444,0,0,0.3,0.71,D,5
"1,373",0,3,33,0.003833333,0,0,0.3,0.7,D,5
"1,374",0,3,33,0.004077778,0,0,0.3,0.68,D,5
"1,375",0,3,33,0.004327778,0,0,0.3,0.67,D,5
"1,376",0,3,33,0.004583333,0,0,0.3,0.66,D,5
"1,377",0,3,33,0.004841667,0,0,0.3,0.65,D,5
"1,378",0,3,33,0.005116667,0,0,0.3,0.64,D,5
"1,379",0,3,33,0.005394444,0,0,0.3,0.63,D,5
"1,380",0,3,33,0.005683333,0,0,0.3,0.62,D,5
"1,381",0,3,33,0.005983333,0,0,0.3,0.61,D,5
"1,382",0,3,33,0.006297222,0,0,0.3,0.6,D,5
"1,383",0,3,33,0.006602778,0,0,0.3,0.59,D,5
"1,384",0,3,33,0.006925,0,0,0.3,0.58,D,5
"1,385",0,3,33,0.007263889,0,0,0.3,0.57,D,5
"1,386",0,3,33,0.007597222,0,0,0.3,0.56,D,5
"1,387",0,3,33,0.00795,0,0,0.3,0.54,D,5
"1,388",0,3,33,0.008325,0,0,0.3,0.53,D,5
"1,389",0,3,33,0.008691667,0,0,0.3,0.52,D,5
"1,390",0,3,33,0.009072222,0,0,0.3,0.51,D,5
"1,391",0,3,33,0.009455556,0,0,0.3,0.5,D,5
"1,392",0,3,33,0.009841667,0,0,0.3,0.49,D,5
"1,393",0,3,33,0.010233333,0,0,0.3,0.48,D,5
"1,394",0,3,33,0.010636111,0,0,0.3,0.47,D,5
"1,395",0,3,33,0.011044444,0,0,0.3,0.46,D,5
"1,396",0,3,33,0.011466667,0,0,0.3,0.45,D,5
"1,397",0,3,33,0.011886111,0,0,0.3,0.44,D,5
"1,398",0,3,33,0.012325,0,0,0.3,0.43,D,5
"1,399",0,3,33,0.012758333,0,0,0.3,0.42,D,5
"1,400",0,3,33,0.013188889,0,0,0.3,0.41,D,5
"1,401",0,3,33,0.013625,0,0,0.3,0.4,D,5
"1,402",0,3,33,0.014077778,0,0,0.3,0.38,D,5
"1,403",0,3,33,0.014544444,0,0,0.3,0.37,D,5
"1,404",0,3,33,0.015030556,0,0,0.3,0.36,D,5
"1,405",0,3,33,0.015519444,0,0,0.3,0.35,D,5
"1,406",0,3,33,0.016008333,0,0,0.3,0.34,D,5
"1,407",0,3,33,0.016508333,0,0,0.3,0.33,D,5
"1,408",0,3,33,0.017025,0.01,0,0.3,0.32,D,5
"1,409",0,3,33,0.017580556,0.01,0,0.3,0.31,D,5
"1,410",0,3,33,0.018138889,0.01,0,0.3,0.3,D,5
"1,411",0,3,33,0.018744444,0.01,0,0.3,0.29,D,5
"1,412",0,3,33,0.019377778,0.01,0,0.3,0.28,D,5
"1,413",0,3,33,0.020055556,0.01,0,0.3,0.27,D,5
"1,414",0,3,33,0.020794444,0.01,0,0.3,0.26,D,5
"1,415",0,3,33,0.021583333,0.01,0,0.3,0.25,D,5
"1,416",0,3,33,0.022463889,0.01,0,0.3,0.24,D,5
"1,417",0,3,33,0.023477778,0.01,0,0.3,0.23,D,5
"1,418",0,3,33,0.024675,0.01,0,0.3,0.22,D,5
"1,419",0,3,33,0.026322222,0.01,0,0.3,0.21,D,5
"1,420",0,3,33,0.029052778,0.01,0,0.3,0.2,D,5
"1,421",0,3,33,0.038058333,0.01,0,0.3,0.19,D,5
"1,422",0,3,33,0.071391667,0.02,0,0.3,0.18,D,1
"1,423",0,3,33,0.104725,0.03,0,0.3,0.17,D,1
"1,424",0,3,33,0.138058333,0.04,0,0.3,0.17,D,1
"1,425",0,3,33,0.171391667,0.05,0,0.3,0.17,D,1
"1,426",0,3,33,0.204725,0.06,0,0.3,0.17,D,1
"1,427",0,3,33,0.238058333,0.07,0,0.3,0.17,D,1
"1,428",0,3,34,0.271391667,0.08,0,0.3,0.16,D,1
"1,429",0,3,34,0.304725,0.09,0,0.3,0.16,D,1
"1,430",0,3,34,0.338058333,0.1,0,0.3,0.16,D,1
"1,431",0,3,34,0.371391667,0.11,0,0.3,0.16,D,1
"1,432",0,3,34,0.404725,0.12,0,0.3,0.15,D,1
"1,433",0,3,34,0.438058333,0.13,0,0.3,0.15,D,1
"1,434",0,3,34,0.471391667,0.14,0,0.3,0.15,D,1
"1,435",0,3,34,0.504725,0.15,0,0.3,0.14,D,1
"1,436",0,3,34,0.538058333,0.16,0,0.3,0.14,D,1
"1,437",0,3,34,0.571391667,0.17,0,0.3,0.14,D,1
"1,438",0,3,34,0.604725,0.18,0,0.3,0.14,D,1
"1,439",0,3,34,0.638058333,0.19,0,0.3,0.13,D,1
"1,440",0,3,34,0.671391667,0.2,0,0.3,0.13,D,1
"1,441",0,3,34,0.704725,0.21,0,0.3,0.13,D,1
"1,442",0,3,34,0.738058333,0.22,0,0.3,0.12,D,1
"1,443",0,3,34,0.771391667,0.23,0,0.3,0.12,D,1
"1,444",0,3,34,0.804725,0.24,0,0.3,0.12,D,1
"1,445",0,3,34,0.838058333,0.25,0,0.3,0.12,D,1
"1,446",0,3,34,0.871391667,0.26,0,0.3,0.11,D,1
"1,447",0,3,34,0.904725,0.27,0,0.3,0.11,D,1
"1,448",0,3,34,0.938058333,0.28,0,0.3,0.11,D,1
"1,449",0,3,34,0.971391667,0.29,0,0.3,0.11,D,1
"1,450",0,3,34,1.004725,0.3,0,0.3,0.11,D,1
"1,451",0,3,34,1.038058333,0.31,0,0.3,0.1,D,1
"1,452",0,3,34,1.071391667,0.32,0,0.3,0.1,D,1
"1,453",0,3,34,1.104725,0.33,0,0.3,0.1,D,1
"1,454",0,3,34,1.138058333,0.34,0,0.3,0.1,D,1
"1,455",0,3,34,1.171391667,0.35,0,0.3,0.1,D,1
"1,456",0,3,34,1.204725,0.36,0,0.3,0.09,D,1
"1,457",0,3,34,1.238058333,0.37,0,0.3,0.09,D,1
"1,458",0,3,35,1.271391667,0.38,0,0.3,0.09,D,1
"1,459",0,3,35,1.304725,0.39,0,0.3,0.09,D,1
"1,460",0,3,35,1.338058333,0.4,0,0.3,0.09,D,1
"1,461",0,3,35,1.371391667,0.41,0,0.3,0.09,D,1
"1,462",0,3,35,1.404725,0.42,0,0.3,0.08,D,1
"1,463",0,3,35,1.438058333,0.43,0,0.3,0.08,D,1
"1,464",0,3,35,1.471391667,0.44,0,0.3,0.08,D,1
"1,465",0,3,35,1.504725,0.45,0,0.3,0.08,D,1
"1,466",0,3,35,1.538058333,0.46,0,0.3,0.08,D,1
"1,467",0,3,35,1.571391667,0.47,0,0.3,0.08,D,1
"1,468",0,3,35,1.604725,0.48,0,0.3,0.08,D,1
"1,469",0,3,35,1.638058333,0.49,0,0.3,0.07,D,1
"1,470",0,3,35,1.671391667,0.5,0,0.3,0.07,D,1
"1,471",0,3,35,1.704725,0.51,0,0.3,0.07,D,1
"1,472",0,3,35,1.738058333,0.52,0,0.3,0.07,D,1
"1,473",0,3,35,1.771391667,0.53,0,0.3,0.07,D,1
"1,474",0,3,35,1.804725,0.54,0,0.3,0.07,D,1
"1,475",0,3,35,1.838058333,0.55,0,0.3,0.07,D,1
"1,476",0,3,35,1.871391667,0.56,0,0.3,0.06,D,1
"1,477",0,3,35,1.904725,0.57,0,0.3,0.06,D,1
"1,478",0,3,35,1.938058333,0.58,0,0.3,0.06,D,1
"1,479",0,3,35,1.971391667,0.59,0,0.3,0.06,D,1
"1,480",0,3,35,2.004725,0.6,0,0.3,0.06,D,1
"1,481",0,3,35,2.038058333,0.61,0,0.3,0.06,D,1
"1,482",0,3,35,2.071391667,0.62,0,0.3,0.06,D,1
"1,483",0,3,35,2.104725,0.63,0,0.3,0.05,D,1
"1,484",0,3,35,2.138058333,0.64,0,0.3,0.05,D,1
"1,485",0,3,35,2.171391667,0.65,0,0.3,0.05,D,1
"1,486",0,3,35,2.204725,0.66,0,0.3,0.05,D,1
"1,487",0,3,35,2.238058333,0.67,0,0.3,0.05,D,1
"1,488",0,3,36,2.271391667,0.68,0,0.3,0.04,D,1
"1,489",0,3,36,2.304725,0.69,0,0.3,0.04,D,1
"1,490",0,3,36,2.338058333,0.7,0,0.3,0.04,D,1
"1,491",0,3,36,2.371391667,0.71,0,0.3,0.04,D,1
"1,492",0,3,36,2.404725,0.72,0,0.3,0.04,D,1
"1,493",0,3,36,2.438058333,0.73,0,0.3,0.04,D,1
"1,494",0,3,36,2.471391667,0.74,0,0.3,0.03,D,1
"1,495",0,3,36,2.504725,0.75,0,0.3,0.03,D,1
"1,496",0,3,36,2.538058333,0.76,0,0.3,0.03,D,1
"1,497",0,3,36,2.571391667,0.77,0,0.3,0.03,D,1
"1,498",0,3,36,2.604725,0.78,0,0.3,0.03,D,1
"1,499",0,3,36,2.638058333,0.79,0,0.3,0.03,D,1
"1,500",0,3,36,2.671391667,0.8,0,0.3,0.02,D,1
"1,501",0,3,36,2.704725,0.81,0,0.3,0.02,D,1
"1,502",0,3,36,2.738058333,0.82,0,0.3,0.02,D,1
"1,503",0,3,36,2.771391667,0.83,0,0.3,0.02,D,1
"1,504",0,3,36,2.804725,0.84,0,0.3,0.02,D,1
"1,505",0,3,36,2.838058333,0.85,0,0.3,0.01,D,1
"1,506",0,3,36,2.871391667,0.86,0,0.3,0.01,D,1
"1,507",0,3,36,2.904725,0.87,0,0.3,0.01,D,1
"1,508",0,3,36,2.938058333,0.88,0,0.3,0.01,D,1
"1,509",0,3,36,2.971391667,0.89,0,0.3,0.01,D,1
"1,510",0,3,36,3.004725,0.9,0,0.3,0.01,D,1
"1,511",0,3,36,3.038058333,0.91,0,0.3,0.01,D,1
"1,512",0,3,36,3.071391667,0.92,0,0.3,0,D,1
"1,513",0,3,36,3.104725,0.93,0,0.3,0,D,1
"1,514",0,3,36,3.138058333,0.94,0,0.3,0,D,1
"1,515",0,3,36,3.157622222,0.95,0,0.3,0,D,133
"1,516",0,4,36,0.000002778,0,0,0,0.01,R,0
"1,517",0,4,36,0.000280556,0,0,0,0.02,R,1
"1,518",0,4,36,0.000558333,0,0,0,0.03,R,1
"1,519",0,4,36,0.000836111,0,0,0,0.03,R,1
"1,520",0,4,36,0.001113889,0,0,0,0.03,R,1
"1,521",0,4,36,0.001388889,0,0,0,0.03,R,129
"1,522",0,5,36,0.000008333,0,0,0.3,0.04,C,0
"1,523",0,5,36,0.000527778,0,0,0.3,0.06,C,5
"1,524",0,5,36,0.002341667,0,0,0.3,0.07,C,5
"1,525",0,5,36,0.005152778,0,0,0.3,0.08,C,5
"1,526",0,5,36,0.008655556,0,0,0.3,0.09,C,5
"1,527",0,5,36,0.012802778,0,0,0.3,0.1,C,5
"1,528",0,5,36,0.017761111,0.01,0,0.3,0.11,C,5
"1,529",0,5,36,0.023730556,0.01,0,0.3,0.12,C,5
"1,530",0,5,36,0.030952778,0.01,0,0.3,0.13,C,5
"1,531",0,5,36,0.039336111,0.01,0,0.3,0.14,C,5
"1,532",0,5,36,0.049075,0.01,0,0.3,0.15,C,5
"1,533",0,5,36,0.060741667,0.02,0,0.3,0.16,C,5
"1,534",0,5,36,0.075038889,0.02,0,0.3,0.17,C,5
"1,535",0,5,36,0.091758333,0.03,0,0.3,0.18,C,5
"1,536",0,5,37,0.112522222,0.03,0,0.3,0.19,C,5
"1,537",0,5,37,0.138388889,0.04,0,0.3,0.2,C,5
"1,538",0,5,37,0.171197222,0.05,0,0.3,0.21,C,5
"1,539",0,5,37,0.204530556,0.06,0,0.3,0.22,C,1
"1,540",0,5,37,0.237863889,0.07,0,0.3,0.22,C,1
"1,541",0,5,37,0.271197222,0.08,0,0.3,0.23,C,1
"1,542",0,5,37,0.304530556,0.09,0,0.3,0.24,C,1
"1,543",0,5,37,0.337863889,0.1,0,0.3,0.24,C,1
"1,544",0,5,37,0.371197222,0.11,0,0.3,0.25,C,1
"1,545",0,5,37,0.404530556,0.12,0,0.3,0.25,C,1
"1,546",0,5,37,0.437863889,0.13,0,0.3,0.26,C,1
"1,547",0,5,37,0.471197222,0.14,0,0.3,0.26,C,1
"1,548",0,5,37,0.504530556,0.15,0,0.3,0.26,C,1
"1,549",0,5,37,0.537863889,0.16,0,0.3,0.27,C,1
"1,550",0,5,37,0.571197222,0.17,0,0.3,0.27,C,1
"1,551",0,5,37,0.604530556,0.18,0,0.3,0.28,C,1
"1,552",0,5,37,0.637863889,0.19,0,0.3,0.28,C,1
"1,553",0,5,37,0.671197222,0.2,0,0.3,0.28,C,1
"1,554",0,5,37,0.704530556,0.21,0,0.3,0.29,C,1
"1,555",0,5,37,0.737863889,0.22,0,0.3,0.29,C,1
"1,556",0,5,37,0.771197222,0.23,0,0.3,0.3,C,1
"1,557",0,5,37,0.804530556,0.24,0,0.3,0.3,C,1
"1,558",0,5,37,0.837863889,0.25,0,0.3,0.3,C,1
"1,559",0,5,37,0.871197222,0.26,0,0.3,0.31,C,1
"1,560",0,5,37,0.904530556,0.27,0,0.3,0.31,C,1
"1,561",0,5,37,0.937863889,0.28,0,0.3,0.31,C,1
"1,562",0,5,37,0.971197222,0.29,0,0.3,0.32,C,1
"1,563",0,5,37,1.004530556,0.3,0,0.3,0.32,C,1
"1,564",0,5,37,1.037863889,0.31,0,0.3,0.33,C,1
"1,565",0,5,37,1.071197222,0.32,0,0.3,0.33,C,1
"1,566",0,5,37,1.104530556,0.33,0,0.3,0.33,C,1
"1,567",0,5,38,1.137863889,0.34,0,0.3,0.34,C,1
"1,568",0,5,38,1.171197222,0.35,0,0.3,0.34,C,1
"1,569",0,5,38,1.204530556,0.36,0,0.3,0.35,C,1
"1,570",0,5,38,1.237863889,0.37,0,0.3,0.35,C,1
"1,571",0,5,38,1.271197222,0.38,0,0.3,0.36,C,1
"1,572",0,5,38,1.304530556,0.39,0,0.3,0.36,C,1
"1,573",0,5,38,1.337863889,0.4,0,0.3,0.37,C,1
"1,574",0,5,38,1.371197222,0.41,0,0.3,0.37,C,1
"1,575",0,5,38,1.404530556,0.42,0,0.3,0.38,C,1
"1,576",0,5,38,1.437863889,0.43,0,0.3,0.38,C,1
"1,577",0,5,38,1.471197222,0.44,0,0.3,0.39,C,1
"1,578",0,5,38,1.504530556,0.45,0,0.3,0.39,C,1
"1,579",0,5,38,1.537863889,0.46,0,0.3,0.4,C,1
"1,580",0,5,38,1.571197222,0.47,0,0.3,0.41,C,1
"1,581",0,5,38,1.604530556,0.48,0,0.3,0.41,C,1
"1,582",0,5,38,1.637863889,0.49,0,0.3,0.42,C,1
"1,583",0,5,38,1.671197222,0.5,0,0.3,0.43,C,1
"1,584",0,5,38,1.704530556,0.51,0,0.3,0.43,C,1
"1,585",0,5,38,1.737863889,0.52,0,0.3,0.44,C,1
"1,586",0,5,38,1.771197222,0.53,0,0.3,0.45,C,1
"1,587",0,5,38,1.804530556,0.54,0,0.3,0.46,C,1
"1,588",0,5,38,1.837863889,0.55,0,0.3,0.47,C,1
"1,589",0,5,38,1.870091667,0.56,0,0.3,0.48,C,5
"1,590",0,5,38,1.900208333,0.57,0,0.3,0.49,C,5
"1,591",0,5,38,1.927922222,0.58,0,0.3,0.5,C,5
"1,592",0,5,38,1.953911111,0.59,0,0.3,0.51,C,5
"1,593",0,5,38,1.976655556,0.59,0,0.3,0.52,C,5
"1,594",0,5,38,1.997805556,0.6,0,0.3,0.53,C,5
"1,595",0,5,38,2.018277778,0.61,0,0.3,0.54,C,5
"1,596",0,5,38,2.038211111,0.61,0,0.3,0.55,C,5
"1,597",0,5,38,2.05385,0.62,0,0.3,0.56,C,5
"1,598",0,5,38,2.070486111,0.62,0,0.3,0.57,C,5
"1,599",0,5,38,2.085158333,0.63,0,0.3,0.58,C,5
"1,600",0,5,38,2.099102778,0.63,0,0.3,0.59,C,5
"1,601",0,5,39,2.111886111,0.63,0,0.3,0.6,C,5
"1,602",0,5,39,2.124758333,0.64,0,0.3,0.61,C,5
"1,603",0,5,39,2.136011111,0.64,0,0.3,0.62,C,5
"1,604",0,5,39,2.147416667,0.64,0,0.3,0.63,C,5
"1,605",0,5,39,2.157816667,0.65,0,0.3,0.64,C,5
"1,606",0,5,39,2.167238889,0.65,0,0.3,0.65,C,5
"1,607",0,5,39,2.176741667,0.65,0,0.3,0.66,C,5
"1,608",0,5,39,2.185244444,0.66,0,0.3,0.67,C,5
"1,609",0,5,39,2.193477778,0.66,0,0.3,0.68,C,5
"1,610",0,5,39,2.201241667,0.66,0,0.3,0.69,C,5
"1,611",0,5,39,2.2087,0.66,0,0.3,0.7,C,5
"1,612",0,5,39,2.2162,0.66,0,0.3,0.71,C,5
"1,613",0,5,39,2.222927778,0.67,0,0.3,0.72,C,5
"1,614",0,5,39,2.229569444,0.67,0,0.3,0.73,C,5
"1,615",0,5,39,2.235780556,0.67,0,0.3,0.74,C,5
"1,616",0,5,39,2.242205556,0.67,0,0.3,0.75,C,5
"1,617",0,5,39,2.247788889,0.67,0,0.3,0.76,C,5
"1,618",0,5,39,2.253355556,0.68,0,0.3,0.77,C,5
"1,619",0,5,39,2.258858333,0.68,0,0.3,0.78,C,5
"1,620",0,5,39,2.264277778,0.68,0,0.3,0.79,C,5
"1,621",0,5,39,2.2695,0.68,0,0.3,0.8,C,5
"1,622",0,5,39,2.274341667,0.68,0,0.3,0.81,C,5
"1,623",0,5,39,2.279152778,0.68,0,0.3,0.82,C,5
"1,624",0,5,39,2.283880556,0.69,0,0.3,0.83,C,5
"1,625",0,5,39,2.288580556,0.69,0,0.3,0.84,C,5
"1,626",0,5,39,2.293097222,0.69,0,0.3,0.85,C,5
"1,627",0,5,39,2.297438889,0.69,0,0.3,0.86,C,5
"1,628",0,5,39,2.301955556,0.69,0,0.3,0.87,C,5
"1,629",0,5,39,2.305969444,0.69,0,0.3,0.88,C,5
"1,630",0,5,39,2.309938889,0.69,0,0.3,0.89,C,5
"1,631",0,5,39,2.313894444,0.69,0,0.3,0.9,C,5
"1,632",0,5,39,2.317583333,0.7,0,0.3,0.91,C,5
"1,633",0,5,39,2.321194444,0.7,0,0.3,0.92,C,5
"1,634",0,5,39,2.324861111,0.7,0,0.3,0.93,C,5
"1,635",0,5,39,2.328569444,0.7,0,0.3,0.94,C,5
"1,636",0,5,39,2.332138889,0.7,0,0.3,0.95,C,5
"1,637",0,5,39,2.335677778,0.7,0,0.3,0.96,C,5
"1,638",0,5,39,2.338955556,0.7,0,0.3,0.97,C,5
"1,639",0,5,39,2.3425,0.7,0,0.3,0.98,C,5
"1,640",0,5,39,2.345883333,0.7,0,0.3,0.99,C,5
"1,641",0,5,39,2.349091667,0.7,0,0.3,1,C,5
"1,642",0,5,39,2.352627778,0.71,0,0.3,1.01,C,5
"1,643",0,5,39,2.35575,0.71,0,0.3,1.02,C,5
