0.0794675532,1.476997024,2,5,4.14E+01
0.0867599604,1.46677348,2,5,4.52E+01
0.0952205629,1.456549935,2,5,4.96E+01
0.1038811276,1.446478981,2,5,5.41E+01
0.1126458625,1.436408026,2,5,5.87E+01
0.1221504981,1.426337072,2,5,6.36E+01
0.1321492396,1.416571298,2,1,6.88E+01
0.1421479898,1.407263294,2,1,7.40E+01
0.1521467429,1.398107881,2,1,7.92E+01
0.1621454775,1.388799878,2,1,8.45E+01
0.1721442216,1.380102235,2,1,8.97E+01
0.1821429701,1.370794232,2,1,9.49E+01
0.1919542328,1.360723278,2,5,1.00E+02
0.2015496869,1.350652323,2,5,1.05E+02
0.2113359684,1.340581369,2,5,1.10E+02
0.2197699194,1.330510414,2,5,1.15E+02
0.2283979972,1.32043946,2,5,1.19E+02
0.2364669791,1.310368505,2,5,1.23E+02
0.2439585344,1.300297551,2,5,1.27E+02
0.2522224895,1.290074006,2,5,1.31E+02
0.2594857482,1.279850462,2,5,1.35E+02
0.2666931756,1.269779507,2,5,1.39E+02
0.2732831775,1.259708553,2,5,1.42E+02
0.2795648883,1.249637598,2,5,1.46E+02
0.2855091379,1.239566644,2,5,1.49E+02
0.2913125764,1.229343099,2,5,1.52E+02
0.2969460262,1.218966964,2,5,1.55E+02
0.3022861857,1.20889601,2,5,1.57E+02
0.3081312821,1.198672465,2,5,1.61E+02
0.3137964010,1.188601511,2,5,1.63E+02
0.3190432374,1.178377966,2,5,1.66E+02
0.3245317129,1.168307012,2,5,1.69E+02
0.3299318679,1.158236057,2,5,1.72E+02
0.3351837177,1.148012512,2,5,1.75E+02
0.3401547548,1.137941558,2,5,1.77E+02
0.3454224200,1.127412833,2,5,1.80E+02
0.3507025875,1.117189288,2,5,1.83E+02
0.3556677925,1.107118334,2,5,1.85E+02
0.3605263560,1.097047379,2,5,1.88E+02
0.3652015991,1.086976425,2,5,1.90E+02
0.3696693729,1.07690547,2,5,1.93E+02
0.3742821217,1.066834516,2,5,1.95E+02
0.3789915240,1.056763561,2,5,1.97E+02
0.3834176349,1.046540017,2,5,2.00E+02
0.3880903725,1.036469062,2,5,2.02E+02
0.3924373262,1.026245518,2,5,2.04E+02
0.3971683913,1.016174563,2,5,2.07E+02
0.4015020170,1.005951019,2,5,2.09E+02
0.4060306100,0.995727474,2,5,2.12E+02
0.4105167163,0.985656519,2,5,2.14E+02
0.4151303012,0.975585565,2,5,2.16E+02
0.4195305838,0.965514611,2,5,2.19E+02
0.4240741759,0.955443656,2,5,2.21E+02
0.4287010946,0.945372702,2,5,2.23E+02
0.4331772013,0.935301747,2,5,2.26E+02
0.4377974529,0.925230793,2,5,2.28E+02
0.4424518663,0.915007248,2,5,2.30E+02
0.4473212531,0.904936294,2,5,2.33E+02
0.4520289888,0.894865339,2,5,2.35E+02
0.4567409086,0.884641794,2,5,2.38E+02
0.4620135723,0.87457084,2,5,2.41E+02
0.4669612808,0.864499886,2,5,2.43E+02
0.4722239540,0.854428931,2,5,2.46E+02
0.4775049531,0.844357977,2,5,2.49E+02
0.4831092475,0.834134432,2,5,2.52E+02
0.4885119053,0.824063478,2,5,2.54E+02
0.4943986713,0.813992523,2,5,2.58E+02
0.5000929642,0.803921569,2,5,2.61E+02
0.5058447429,0.793850614,2,5,2.64E+02
0.5120164591,0.78377966,2,5,2.67E+02
0.5181248594,0.773708705,2,5,2.70E+02
0.5245382222,0.763637751,2,5,2.73E+02
0.5312307114,0.753414206,2,5,2.77E+02
0.5382498279,0.743343252,2,5,2.80E+02
0.5452789364,0.733272297,2,5,2.84E+02
0.5523255530,0.723048753,2,5,2.88E+02
0.5596379544,0.712977798,2,5,2.92E+02
0.5671428416,0.702906844,2,5,2.95E+02
0.5748585283,0.692683299,2,5,2.99E+02
0.5825333900,0.682459754,2,5,3.03E+02
0.5901549295,0.6723888,2,5,3.07E+02
0.5976623260,0.662165255,2,5,3.11E+02
0.6051922198,0.652094301,2,5,3.15E+02
0.6126921003,0.641870756,2,5,3.19E+02
0.6203878045,0.631799802,2,5,3.23E+02
0.6277243872,0.621728847,2,5,3.27E+02
0.6351967876,0.611657893,2,5,3.31E+02
0.6425691878,0.601586938,2,5,3.35E+02
0.6496033034,0.591515984,2,5,3.38E+02
0.6567832362,0.581445029,2,5,3.42E+02
0.6636490402,0.571374075,2,5,3.46E+02
0.6704715107,0.56130312,2,5,3.49E+02
0.6772814911,0.551232166,2,5,3.53E+02
0.6842964383,0.540856031,2,5,3.56E+02
0.6908631119,0.530785077,2,5,3.60E+02
0.6973922908,0.520561532,2,5,3.63E+02
0.7036615117,0.510337987,2,5,3.67E+02
0.7098082324,0.500267033,2,5,3.70E+02
0.7157324824,0.490043488,2,5,3.73E+02
0.7217975480,0.479972534,2,5,3.76E+02
0.7275285025,0.469748989,2,5,3.79E+02
0.7333111048,0.459678035,2,5,3.82E+02
0.7388870636,0.44960708,2,5,3.85E+02
0.7443655380,0.439536126,2,5,3.88E+02
0.7500389903,0.429465171,2,5,3.91E+02
0.7552216766,0.419394217,2,5,3.93E+02
0.7605568398,0.409323262,2,5,3.96E+02
0.7657478542,0.399252308,2,5,3.99E+02
0.7708122211,0.389181353,2,5,4.02E+02
0.7762448748,0.379110399,2,5,4.04E+02
0.7814392181,0.369039445,2,5,4.07E+02
0.7863785957,0.35896849,2,5,4.10E+02
0.7913621274,0.348897536,2,5,4.12E+02
0.7966231188,0.338826581,2,5,4.15E+02
0.8018724600,0.328450446,2,5,4.18E+02
0.8071942957,0.318379492,2,5,4.20E+02
0.8124952891,0.308308537,2,5,4.23E+02
0.8178437820,0.298237583,2,5,4.26E+02
0.8233039290,0.288166629,2,5,4.29E+02
0.8289315627,0.278095674,2,5,4.32E+02
0.8344117103,0.267872129,2,5,4.35E+02
0.8405376048,0.257801175,2,5,4.38E+02
0.8466809990,0.24773022,2,5,4.41E+02
0.8531143656,0.237659266,2,5,4.44E+02
0.8599935040,0.227588312,2,5,4.48E+02
0.8674175736,0.217364767,2,5,4.52E+02
0.8774088178,0.207293812,2,5,4.57E+02
0.8874075607,0.19859617,2,1,4.62E+02
0.8974063101,0.190508888,2,1,4.67E+02
0.9074050487,0.183337148,2,1,4.73E+02
0.9174037904,0.176317998,2,1,4.78E+02
0.9274025304,0.170061799,2,1,4.83E+02
0.9374012689,0.16395819,2,1,4.88E+02
0.9474000029,0.157701991,2,1,4.93E+02
0.9573987578,0.152056153,2,1,4.99E+02
0.9673975073,0.145952544,2,1,5.04E+02
0.9773962455,0.140459297,2,1,5.09E+02
0.9873949895,0.135118639,2,1,5.14E+02
0.9973937337,0.130235752,2,1,5.20E+02
1.0073924751,0.125658045,2,1,5.25E+02
1.0173912250,0.121232929,2,1,5.30E+02
1.0273899736,0.117723354,2,1,5.35E+02
1.0373887090,0.114061189,2,1,5.40E+02
1.0473874625,0.111161975,2,1,5.46E+02
1.0573862011,0.108415351,2,1,5.51E+02
1.0673849584,0.106431678,2,1,5.56E+02
1.0773836900,0.104905776,2,1,5.61E+02
1.0873824330,0.104142824,2,1,5.66E+02
1.0973811841,0.103074693,2,1,5.72E+02
1.1073799296,0.102616922,2,1,5.77E+02
1.1173786725,0.102616922,2,1,5.82E+02
1.1273774203,0.102311742,2,1,5.87E+02
1.1373761727,0.102311742,2,1,5.92E+02
1.1473749106,0.101701381,2,1,5.98E+02
1.1573736566,0.101548791,2,1,6.03E+02
1.1673724009,0.101396201,2,1,6.08E+02
1.1773711526,0.10109102,2,1,6.13E+02
1.1873698869,0.10124361,2,1,6.18E+02
1.1973686324,0.10109102,2,1,6.24E+02
1.2073673762,0.10093843,2,1,6.29E+02
1.2173661180,0.10093843,2,1,6.34E+02
1.2273648594,0.100633249,2,1,6.39E+02
1.2373636084,0.100480659,2,1,6.45E+02
1.2473623354,0.100633249,2,1,6.50E+02
1.2573610805,0.100633249,2,1,6.55E+02
1.2673598270,0.100480659,2,1,6.60E+02
1.2773585588,0.100328069,2,1,6.65E+02
1.2873572860,0.100022889,2,1,6.71E+02
1.2973560317,0.100480659,2,1,6.76E+02
1.3073547754,0.100328069,2,1,6.81E+02
1.3173535220,0.100328069,2,1,6.86E+02
1.3273522666,0.100175479,2,1,6.91E+02
1.3373510012,0.100022889,2,1,6.97E+02
1.3473497404,0.100480659,2,1,7.02E+02
1.3573484806,0.100175479,2,1,7.07E+02
1.3673472343,0.100175479,2,1,7.12E+02
1.3773459744,0.100175479,2,1,7.17E+02
1.3873447127,0.100022889,2,1,7.23E+02
1.3973434483,0.100022889,2,1,7.28E+02
1.4073421816,0.099870298,2,1,7.33E+02
1.4173409264,0.099870298,2,1,7.38E+02
1.4273396628,0.099717708,2,1,7.43E+02
1.4373384013,0.099565118,2,1,7.49E+02
1.4473371531,0.099717708,2,1,7.54E+02
1.4573359092,0.099717708,2,1,7.59E+02
1.4673346571,0.099412528,2,1,7.64E+02
1.4773333978,0.099565118,2,1,7.69E+02
1.4873321359,0.099259937,2,1,7.75E+02
1.4973308695,0.099259937,2,1,7.80E+02
1.5073296139,0.099412528,2,1,7.85E+02
1.5173283532,0.099259937,2,1,7.90E+02
1.5273270978,0.099107347,2,1,7.96E+02
1.5373258346,0.099259937,2,1,8.01E+02
1.5473245861,0.098954757,2,1,8.06E+02
1.5573233317,0.098954757,2,1,8.11E+02
1.5673220640,0.098802167,2,1,8.16E+02
1.5773208089,0.098802167,2,1,8.22E+02
1.5873195514,0.098802167,2,1,8.27E+02
1.5973182911,0.098344396,2,1,8.32E+02
1.6073170200,0.098344396,2,1,8.37E+02
1.6173157760,0.098344396,2,1,8.42E+02
1.6273145155,0.098191806,2,1,8.48E+02
1.6373132535,0.098039216,2,1,8.53E+02
1.6473119983,0.098191806,2,1,8.58E+02
1.6573107331,0.098191806,2,1,8.63E+02
1.6673094824,0.097886625,2,1,8.68E+02
1.6773082244,0.097581445,2,1,8.74E+02
1.6873069570,0.097581445,2,1,8.79E+02
1.6973057034,0.097581445,2,1,8.84E+02
1.7073044476,0.097428855,2,1,8.89E+02
1.7173031834,0.097428855,2,1,8.94E+02
1.7273019127,0.097123674,2,1,9.00E+02
1.7373006561,0.097276265,2,1,9.05E+02
1.7472993989,0.096971084,2,1,9.10E+02
1.7572981494,0.096971084,2,1,9.15E+02
1.7672968958,0.096971084,2,1,9.21E+02
1.7772956293,0.096360723,2,1,9.26E+02
1.7872943627,0.096513313,2,1,9.31E+02
1.7972931005,0.096208133,2,1,9.36E+02
1.8072918395,0.096360723,2,1,9.41E+02
1.8172905893,0.096208133,2,1,9.47E+02
1.8272893389,0.096208133,2,1,9.52E+02
1.8372880828,0.095750362,2,1,9.57E+02
1.8472868253,0.095750362,2,1,9.62E+02
1.8572855759,0.095750362,2,1,9.67E+02
1.8672843162,0.095445182,2,1,9.73E+02
1.8772830725,0.095140002,2,1,9.78E+02
1.8872818181,0.095140002,2,1,9.83E+02
1.8972805718,0.095292592,2,1,9.88E+02
1.9072793161,0.095140002,2,1,9.93E+02
1.9172780704,0.094834821,2,1,9.99E+02
1.9272768074,0.094529641,2,1,1.00E+03
1.9372755477,0.09422446,2,1,1.01E+03
1.9472742817,0.09422446,2,1,1.01E+03
1.9572730257,0.09422446,2,1,1.02E+03
1.9672717695,0.09407187,2,1,1.03E+03
1.9772705139,0.09407187,2,1,1.03E+03
1.9872692554,0.09376669,2,1,1.04E+03
1.9972679916,0.093614099,2,1,1.04E+03
2.0072667335,0.093461509,2,1,1.05E+03
2.0172654923,0.093308919,2,1,1.05E+03
2.0272642361,0.093461509,2,1,1.06E+03
2.0372629728,0.093003738,2,1,1.06E+03
2.0472617157,0.093156329,2,1,1.07E+03
2.0572604570,0.092851148,2,1,1.07E+03
2.0672591983,0.092851148,2,1,1.08E+03
2.0772579441,0.092545968,2,1,1.08E+03
2.0872566758,0.092393378,2,1,1.09E+03
2.0972554055,0.092240787,2,1,1.09E+03
2.1072541450,0.092088197,2,1,1.10E+03
2.1172528879,0.091935607,2,1,1.10E+03
2.1272516314,0.091630426,2,1,1.11E+03
2.1372503584,0.091630426,2,1,1.11E+03
2.1472491109,0.091172656,2,1,1.12E+03
2.1572478449,0.091172656,2,1,1.12E+03
2.1672465801,0.091172656,2,1,1.13E+03
2.1772453341,0.091172656,2,1,1.13E+03
2.1872440794,0.090714885,2,1,1.14E+03
2.1972428151,0.090867475,2,1,1.14E+03
2.2072415560,0.090409705,2,1,1.15E+03
2.2172402945,0.090257115,2,1,1.16E+03
2.2272390397,0.090257115,2,1,1.16E+03
2.2372377773,0.089951934,2,1,1.17E+03
2.2472365205,0.089951934,2,1,1.17E+03
2.2572352602,0.089646754,2,1,1.18E+03
2.2672340018,0.089646754,2,1,1.18E+03
2.2772327409,0.089188983,2,1,1.19E+03
2.2872314831,0.089036393,2,1,1.19E+03
2.2972302286,0.089036393,2,1,1.20E+03
2.3072289689,0.088883803,2,1,1.20E+03
2.3172277211,0.088578622,2,1,1.21E+03
2.3272264681,0.088426032,2,1,1.21E+03
2.3372252118,0.088426032,2,1,1.22E+03
2.3472239503,0.088273442,2,1,1.22E+03
2.3572226981,0.087968261,2,1,1.23E+03
2.3672214481,0.087968261,2,1,1.23E+03
2.3772201843,0.0873579,2,1,1.24E+03
2.3872189198,0.087815671,2,1,1.24E+03
2.3972176634,0.08705272,2,1,1.25E+03
2.4072164016,0.08720531,2,1,1.25E+03
2.4172151354,0.086747539,2,1,1.26E+03
2.4272138775,0.086594949,2,1,1.26E+03
2.4372126300,0.086594949,2,1,1.27E+03
2.4472113731,0.086137179,2,1,1.28E+03
2.4572101128,0.086289769,2,1,1.28E+03
2.4672088640,0.085984588,2,1,1.29E+03
2.4772075980,0.085526818,2,1,1.29E+03
2.4872063407,0.085374228,2,1,1.30E+03
2.4972050827,0.085221637,2,1,1.30E+03
2.5072038231,0.085221637,2,1,1.31E+03
2.5172025591,0.084916457,2,1,1.31E+03
2.5272013048,0.084916457,2,1,1.32E+03
2.5372000445,0.084763867,2,1,1.32E+03
2.5471987750,0.084000916,2,1,1.33E+03
2.5571975087,0.084153506,2,1,1.33E+03
2.5671962453,0.083848325,2,1,1.34E+03
2.5771949878,0.083543145,2,1,1.34E+03
2.5871937298,0.083543145,2,1,1.35E+03
2.5971924753,0.083390555,2,1,1.35E+03
2.6071912126,0.083237964,2,1,1.36E+03
2.6171899502,0.082932784,2,1,1.36E+03
2.6271886862,0.082780194,2,1,1.37E+03
2.6371874323,0.082627604,2,1,1.37E+03
2.6471861849,0.082322423,2,1,1.38E+03
2.6571849334,0.082322423,2,1,1.38E+03
2.6671836651,0.082017243,2,1,1.39E+03
2.6771824115,0.081864652,2,1,1.39E+03
2.6871811513,0.081406882,2,1,1.40E+03
2.6971799050,0.081406882,2,1,1.41E+03
2.7071786347,0.081101701,2,1,1.41E+03
2.7171773799,0.081101701,2,1,1.42E+03
2.7271761100,0.080643931,2,1,1.42E+03
2.7371748645,0.080491341,2,1,1.43E+03
2.7471736116,0.080491341,2,1,1.43E+03
2.7571723455,0.08003357,2,1,1.44E+03
2.7671710958,0.079728389,2,1,1.44E+03
2.7771698324,0.07988098,2,1,1.45E+03
2.7871685768,0.079423209,2,1,1.45E+03
2.7971673117,0.079270619,2,1,1.46E+03
2.8071660562,0.079118029,2,1,1.46E+03
2.8171647999,0.078660258,2,1,1.47E+03
2.8271635321,0.078812848,2,1,1.47E+03
2.8371622743,0.078355077,2,1,1.48E+03
2.8471610113,0.078202487,2,1,1.48E+03
2.8571597506,0.078049897,2,1,1.49E+03
2.8671584934,0.077744717,2,1,1.49E+03
2.8771572286,0.077439536,2,1,1.50E+03
2.8871559644,0.076981765,2,1,1.50E+03
2.8971547041,0.076981765,2,1,1.51E+03
2.9071534379,0.076981765,2,1,1.51E+03
2.9171521819,0.076676585,2,1,1.52E+03
2.9271509182,0.076218814,2,1,1.53E+03
2.9371496602,0.075913634,2,1,1.53E+03
2.9471484169,0.075913634,2,1,1.54E+03
2.9571471522,0.075761044,2,1,1.54E+03
2.9671458860,0.075455863,2,1,1.55E+03
2.9771446289,0.075150683,2,1,1.55E+03
2.9871433648,0.074692912,2,1,1.56E+03
2.9971421187,0.074845502,2,1,1.56E+03
3.0071408735,0.074692912,2,1,1.57E+03
3.0171396110,0.074387732,2,1,1.57E+03
3.0271383557,0.074082551,2,1,1.58E+03
3.0371370933,0.073777371,2,1,1.58E+03
3.0471358329,0.07347219,2,1,1.59E+03
3.0571345824,0.07316701,2,1,1.59E+03
3.0671333270,0.07301442,2,1,1.60E+03
3.0771320740,0.07286183,2,1,1.60E+03
3.0871308117,0.072556649,2,1,1.61E+03
3.0971295618,0.072251469,2,1,1.61E+03
3.1071283037,0.072098878,2,1,1.62E+03
3.1171270458,0.072098878,2,1,1.62E+03
3.1271257910,0.071641108,2,1,1.63E+03
3.1371245396,0.071488518,2,1,1.63E+03
3.1471232788,0.071183337,2,1,1.64E+03
3.1571220185,0.070878157,2,1,1.64E+03
3.1671207458,0.070725566,2,1,1.65E+03
3.1771194933,0.070267796,2,1,1.66E+03
3.1871182234,0.070267796,2,1,1.66E+03
3.1971169782,0.069962615,2,1,1.67E+03
3.2071157288,0.069810025,2,1,1.67E+03
3.2171144723,0.069352255,2,1,1.68E+03
3.2271132114,0.069199664,2,1,1.68E+03
3.2371119602,0.069047074,2,1,1.69E+03
3.2471107068,0.068741894,2,1,1.69E+03
3.2571094520,0.068284123,2,1,1.70E+03
3.2671081883,0.068131533,2,1,1.70E+03
3.2771069281,0.068131533,2,1,1.71E+03
3.2871056735,0.067826352,2,1,1.71E+03
3.2971044131,0.067521172,2,1,1.72E+03
3.3071031568,0.067063401,2,1,1.72E+03
3.3171019039,0.066910811,2,1,1.73E+03
3.3271006491,0.066605631,2,1,1.73E+03
3.3370993905,0.066605631,2,1,1.74E+03
3.3470981247,0.06599527,2,1,1.74E+03
3.3570968749,0.06614786,2,1,1.75E+03
3.3670956084,0.065537499,2,1,1.75E+03
3.3770943587,0.065232319,2,1,1.76E+03
3.3870930959,0.065232319,2,1,1.76E+03
3.3970918385,0.064774548,2,1,1.77E+03
3.4070905812,0.064774548,2,1,1.78E+03
3.4170893226,0.064469368,2,1,1.78E+03
3.4270880581,0.064164187,2,1,1.79E+03
3.4370867934,0.063859007,2,1,1.79E+03
3.4470855341,0.063553826,2,1,1.80E+03
3.4570842837,0.063248646,2,1,1.80E+03
3.4670830207,0.063096056,2,1,1.81E+03
3.4770817582,0.062790875,2,1,1.81E+03
3.4870805078,0.062485695,2,1,1.82E+03
3.4970792557,0.062333104,2,1,1.82E+03
3.5070779929,0.062027924,2,1,1.83E+03
3.5170767419,0.061570153,2,1,1.83E+03
3.5270754706,0.061264973,2,1,1.84E+03
3.5370742153,0.061264973,2,1,1.84E+03
3.5470729737,0.060807202,2,1,1.85E+03
3.5570717395,0.060502022,2,1,1.85E+03
3.5670704900,0.060196841,2,1,1.86E+03
3.5770692339,0.060196841,2,1,1.86E+03
3.5870679822,0.059739071,2,1,1.87E+03
3.5970667284,0.05943389,2,1,1.87E+03
3.6070654596,0.05897612,2,1,1.88E+03
3.6170641948,0.058518349,2,1,1.88E+03
3.6270629378,0.058365759,2,1,1.89E+03
3.6370616795,0.058060578,2,1,1.89E+03
3.6470604335,0.057755398,2,1,1.90E+03
3.6570591784,0.057602808,2,1,1.91E+03
3.6670579212,0.057145037,2,1,1.91E+03
3.6770566661,0.056839857,2,1,1.92E+03
3.6870554032,0.056839857,2,1,1.92E+03
3.6970541424,0.056534676,2,1,1.93E+03
3.7070528765,0.056076905,2,1,1.93E+03
3.7170516122,0.055771725,2,1,1.94E+03
3.7270503572,0.055619135,2,1,1.94E+03
3.7370491040,0.055466545,2,1,1.95E+03
3.7470478397,0.054703594,2,1,1.95E+03
3.7570465729,0.054398413,2,1,1.96E+03
3.7670453108,0.054245823,2,1,1.96E+03
3.7770440451,0.053940642,2,1,1.97E+03
3.7870427929,0.053788052,2,1,1.97E+03
3.7970415259,0.053177691,2,1,1.98E+03
3.8070402555,0.053025101,2,1,1.98E+03
3.8170390016,0.05256733,2,1,1.99E+03
3.8270377498,0.05241474,2,1,1.99E+03
3.8370364795,0.05195697,2,1,2.00E+03
3.8470352235,0.051651789,2,1,2.00E+03
3.8570339485,0.051346609,2,1,2.01E+03
3.8670327008,0.051194018,2,1,2.01E+03
3.8770314457,0.050736248,2,1,2.02E+03
3.8870301906,0.050583658,2,1,2.02E+03
3.8970289282,0.049973297,2,1,2.03E+03
3.9070276622,0.049668116,2,1,2.04E+03
3.9170264009,0.049515526,2,1,2.04E+03
3.9270251407,0.049057755,2,1,2.05E+03
3.9370238923,0.048752575,2,1,2.05E+03
3.9470226273,0.048294804,2,1,2.06E+03
3.9570213606,0.047989624,2,1,2.06E+03
3.9670201140,0.047531853,2,1,2.07E+03
3.9770188575,0.047226673,2,1,2.07E+03
3.9870175919,0.047074083,2,1,2.08E+03
3.9970163261,0.046768902,2,1,2.08E+03
4.0070150698,0.046311131,2,1,2.09E+03
4.0170138092,0.046158541,2,1,2.09E+03
4.0270125557,0.045700771,2,1,2.10E+03
4.0370112910,0.04554818,2,1,2.10E+03
4.0470100288,0.04509041,2,1,2.11E+03
4.0570087793,0.044632639,2,1,2.11E+03
4.0670075242,0.044174868,2,1,2.12E+03
4.0770062529,0.044022278,2,1,2.12E+03
4.0870049898,0.043717098,2,1,2.13E+03
4.0970037365,0.042954147,2,1,2.13E+03
4.1070024819,0.042801556,2,1,2.14E+03
4.1170012182,0.042496376,2,1,2.14E+03
4.1269999642,0.041886015,2,1,2.15E+03
4.1369987099,0.041733425,2,1,2.16E+03
4.1469974410,0.041275654,2,1,2.16E+03
4.1569961902,0.040970474,2,1,2.17E+03
4.1669949348,0.040817884,2,1,2.17E+03
4.1769936708,0.040512703,2,1,2.18E+03
4.1869924126,0.039902342,2,1,2.18E+03
4.1969911497,0.039597162,2,1,2.19E+03
4.2069898997,0.039444572,2,1,2.19E+03
4.2169886397,0.038986801,2,1,2.20E+03
4.2269873805,0.038681621,2,1,2.20E+03
4.2369861153,0.037918669,2,1,2.21E+03
4.2469848599,0.037613489,2,1,2.21E+03
4.2569835999,0.037460899,2,1,2.22E+03
4.2669823301,0.036850538,2,1,2.22E+03
4.2769810692,0.036850538,2,1,2.23E+03
4.2869797978,0.036240177,2,1,2.23E+03
