0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.718229166666666687e-04
7.415729166666666823e-03
1.219020833333333415e-02
1.739869791666666388e-02
2.260635416666666522e-02
2.824828124999999995e-02
3.432463541666666562e-02
4.083416666666666445e-02
4.777875000000000177e-02
5.472239583333333296e-02
6.209942708333333200e-02
7.034494791666666413e-02
7.902499999999999802e-02
8.857213541666666967e-02
9.898734374999999808e-02
1.111385416666666737e-01
1.241580208333333268e-01
1.384791666666666810e-01
1.536676041666666659e-01
1.697246874999999988e-01
1.870833854166666643e-01
2.057447916666666488e-01
2.257070312499999953e-01
2.469710937500000092e-01
2.699717708333332911e-01
2.942744791666666582e-01
3.185768749999999816e-01
3.433134895833332978e-01
3.667483854166666557e-01
3.906166666666666676e-01
4.140511979166666690e-01
4.361840624999999694e-01
4.583164062499999747e-01
4.795809895833333392e-01
5.017139583333333208e-01
5.238465104166666331e-01
5.468473958333333051e-01
5.694140625000000400e-01
5.915463541666666769e-01
6.141130208333333007e-01
6.366801562499999623e-01
6.583776041666666856e-01
6.800768750000000251e-01
7.030775520833333347e-01
7.252102083333332727e-01
7.469081770833333467e-01
7.686063541666665611e-01
7.933439583333332656e-01
8.159102083333332756e-01
8.393446875000000196e-01
8.636469270833332379e-01
8.883834375000000394e-01
9.139877604166666281e-01
9.404603124999999508e-01
9.678010416666666949e-01
9.960086979166665744e-01
1.025518697916666833e+00
1.056764322916666776e+00
1.089746875000000115e+00
1.123596458333333326e+00
1.160485156250000038e+00
1.197806666666666686e+00
1.238600052083333347e+00
1.280695156249999966e+00
1.324959114583333264e+00
1.373130416666666687e+00
1.424338854166666612e+00
1.479454062499999889e+00
1.541078489583333377e+00
1.605306458333333408e+00
1.676478124999999819e+00
1.752424010416666622e+00
1.837916093749999868e+00
1.935559739583333272e+00
2.034071249999999775e+00
2.140394218750000022e+00
2.251925104166666802e+00
2.374738749999999676e+00
2.505364479166666491e+00
2.646839218749999834e+00
2.800466354166666338e+00
2.965374999999999872e+00
3.124643697916666518e+00
3.299536250000000059e+00
3.473559427083333428e+00
3.661470416666666505e+00
3.853720624999999789e+00
4.043800885416666269e+00
4.227805520833332942e+00
4.436979895833332854e+00
4.636174270833333999e+00
4.834932708333332663e+00
5.037164635416666592e+00
5.248509270833332963e+00
5.471136979166666414e+00
5.722841875000000300e+00
